job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage,survival_score,skill_category
708f2a91-6500-44c1-9e62-d5416a1a43eb,2016,Israel,Middle East,Berlin,NextGen Systems,Large,Education,Business Analyst,Mid,True,"machine learning, reinforcement learning",0.43,"Communication, Project Management, Software Engineering, Research, Business Analysis","machine learning, reinforcement learning",91896,-3.52,0.4,True,Low,17,Emerging,50.27580506887866,Stable
a133f80f-7e1c-4bdd-a379-615d0b2dd1fd,2025,Saudi Arabia,Middle East,Seoul,Prime Analytics,Medium,Tech,Systems Engineer,Executive,True,"generative AI, machine learning",0.43,"Software Engineering, Data Analysis, Statistics, Communication, Business Analysis","generative AI, machine learning",111887,15.45,0.22,True,Medium,10,Mature,72.38946599718024,Stable
b6d8af6f-74ef-450b-9334-3b51deeeb646,2015,United Kingdom,Europe,Lagos,NextGen Analytics,Large,Manufacturing,Data Scientist,Intern,True,"deep learning, machine learning, reinforcement learning",0.53,"Statistics, Communication, Research, Python, Business Analysis","deep learning, machine learning, reinforcement learning",99611,4.57,0.37,True,Medium,16,Emerging,56.12797890293784,Stable
455b2826-0a66-4434-8bb7-0753d55561ac,2014,South Africa,Africa,Tokyo,Prime Systems,Enterprise,Retail,Operations Manager,Executive,False,None,0.08,"Research, Software Engineering, Python, Data Analysis, Business Analysis",None,20333,0.9,0.88,False,Low,13,Emerging,30.256425419105007,At-Risk
8d0b1d9a-83e1-4734-9bb1-a1363995445e,2023,Colombia,South America,Dubai,Future Analytics,Enterprise,Government,Business Analyst,Intern,True,"computer vision, reinforcement learning, NLP",0.57,"Python, Project Management, Software Engineering, SQL","computer vision, reinforcement learning, NLP",71216,5.5,0.17,True,Medium,0,Growing,55.78310368446235,Stable
e2f409e5-00f7-445e-9e80-68531647e8fe,2012,China,East Asia,Nairobi,Future Systems,Enterprise,Manufacturing,Operations Manager,Lead,False,None,0.11,"Research, Communication, Cloud Computing, Business Analysis",None,56844,0.02,0.89,False,Low,7,Emerging,36.69231143735405,At-Risk
11aee4b4-9c5c-4f89-93be-902d413ac1d0,2015,South Korea,East Asia,Sao Paulo,Future Solutions,Small,Agriculture,Systems Engineer,Junior,True,"machine learning, NLP, deep learning, computer vision",0.41,"Project Management, Data Analysis, Statistics, Python, Research, Software Engineering","machine learning, NLP, deep learning, computer vision",78717,2.49,0.18,True,High,17,Emerging,58.34348249313536,Stable
bbaf8512-ae7e-4c4e-aacf-47715208bb90,2014,Brazil,South America,Berlin,Global Analytics,Startup,Finance,Product Manager,Intern,False,None,0.01,"Research, SQL, Software Engineering, Statistics, Cloud Computing, Data Analysis",None,42379,2.58,0.68,False,Low,11,Emerging,43.52941203071781,At-Risk
381afabe-7933-4962-b72e-3669b74a17a6,2015,Chile,South America,Nairobi,Global Systems,Small,Energy,ML Engineer,Junior,False,None,0.05,"Data Analysis, Research, Project Management, Software Engineering, Statistics",None,34432,4.14,0.84,False,Medium,0,Emerging,37.225929800380946,At-Risk
81d0d91e-6f56-4fd6-aae5-49cecebc2959,2023,Sri Lanka,South Asia,Lagos,NextGen Analytics,Enterprise,Finance,Policy Analyst,Senior,True,"computer vision, deep learning, MLOps, LLMs",0.75,"Statistics, Communication, Project Management, Python, Business Analysis, Software Engineering","computer vision, deep learning, MLOps, LLMs",42112,14.72,0.12,True,Low,0,Mature,53.39584707267611,Stable
ec0dfefc-4f6b-48d9-9aa9-a7a344114447,2021,India,South Asia,London,Global Technologies,Large,Retail,Operations Manager,Senior,False,None,0.0,"SQL, Python, Statistics, Communication, Data Analysis",None,25125,-0.37,0.64,False,High,13,Growing,39.26565548562519,At-Risk
408c02a8-c71d-41e1-88ff-97452b54eb05,2013,UAE,Middle East,Bangalore,Future Analytics,Medium,Tech,Software Engineer,Lead,False,None,0.2,"SQL, Software Engineering, Cloud Computing, Statistics, Data Analysis",None,57703,3.16,0.9,False,Medium,0,Emerging,36.82802662203682,At-Risk
5a292da4-da9a-4798-86bb-2812a0c4e640,2020,Canada,North America,London,Future Solutions,Startup,Healthcare,Product Manager,Intern,False,None,0.19,"Communication, Project Management, SQL, Software Engineering",None,93809,3.52,0.71,False,Low,8,Growing,50.78556675606179,Stable
89453ae9-0a50-4b15-bfc6-f66f6b2c10f0,2012,Jordan,Middle East,Sydney,Global Solutions,Enterprise,Agriculture,Systems Engineer,Intern,False,None,0.11,"Cloud Computing, Python, Data Analysis, Research, Business Analysis",None,59460,1.58,0.63,False,High,0,Emerging,46.07735824191106,At-Risk
707e8b20-9d80-4a01-bab8-2223569aea19,2011,Colombia,South America,Tokyo,Global Solutions,Medium,Government,ML Engineer,Junior,False,None,0.02,"Python, Software Engineering, Project Management",None,32359,4.4,0.87,False,High,4,Emerging,36.64651633364554,At-Risk
f912497e-bae2-449f-bf18-6a61e793b206,2023,Spain,Europe,Tokyo,Global Analytics,Enterprise,Tech,AI Researcher,Lead,False,None,0.12,"Project Management, Research, Cloud Computing, Data Analysis, SQL, Communication",None,89150,3.42,0.75,False,High,13,Mature,49.91089595844849,At-Risk
b169bc75-f7f8-47e2-96cf-f6d9ac4066f4,2017,Israel,Middle East,Sao Paulo,Global Technologies,Large,Finance,ML Engineer,Executive,True,"machine learning, reinforcement learning, computer vision, NLP",0.51,"Project Management, Communication, Python","machine learning, reinforcement learning, computer vision, NLP",78422,-3.72,0.16,True,High,2,Growing,52.82604440056495,Stable
85047ee7-538b-4cfe-8718-63588a913697,2016,Japan,East Asia,London,Future Technologies,Startup,Manufacturing,Operations Manager,Junior,False,None,0.13,"SQL, Statistics, Research, Project Management",None,69129,3.3,0.6,False,Medium,16,Emerging,49.79491291939208,At-Risk
e3403b7b-5712-4032-8466-465f3747d987,2016,Qatar,Middle East,Toronto,Future Analytics,Small,Healthcare,Data Scientist,Mid,False,None,0.04,"Business Analysis, Software Engineering, Data Analysis",None,61935,4.47,0.67,False,Low,1,Emerging,48.70000287526764,At-Risk
a004f96a-24ea-407f-bb63-b0476a15442b,2019,Vietnam,Southeast Asia,London,Prime Solutions,Large,Education,Business Analyst,Executive,True,"deep learning, NLP, MLOps",0.5,"Software Engineering, Project Management, Cloud Computing, Business Analysis","deep learning, NLP, MLOps",57645,11.15,0.33,True,Medium,12,Growing,53.130865319312036,Stable
b14bc7f9-a21c-4a38-8f41-9b065fcd5429,2025,Saudi Arabia,Middle East,Paris,NextGen Systems,Large,Education,Business Analyst,Executive,False,None,0.0,"Research, Cloud Computing, SQL, Data Analysis, Statistics",None,66723,-0.14,0.67,False,High,9,Growing,47.52820966296481,At-Risk
d7721ff3-7012-424c-8e52-88260a2531e2,2012,China,East Asia,Seoul,NextGen Analytics,Small,Finance,Policy Analyst,Intern,False,None,0.05,"Python, Statistics, Business Analysis, Cloud Computing",None,53827,4.58,0.88,False,Medium,0,Emerging,40.51516395951087,At-Risk
c504c0fd-75e6-401c-9118-a693d2a924a7,2015,Indonesia,Southeast Asia,Sydney,Future Systems,Medium,Finance,Systems Engineer,Senior,False,None,0.08,"Project Management, Statistics, Python, Business Analysis",None,36528,-2.28,0.66,False,Medium,11,Emerging,38.28943860859932,At-Risk
0fbadc18-8709-4661-a740-f289994b251c,2020,Indonesia,Southeast Asia,Tokyo,Prime Systems,Small,Government,AI Researcher,Senior,False,None,0.11,"Research, SQL, Communication, Statistics, Cloud Computing, Project Management",None,41219,-3.97,0.87,False,High,4,Growing,31.30263506238418,At-Risk
50d44958-0f80-489d-a204-963ca5b7c055,2016,Morocco,Africa,Sao Paulo,Prime Technologies,Medium,Education,Software Engineer,Mid,False,None,0.05,"Communication, SQL, Research, Business Analysis",None,23904,-0.91,0.9,False,Medium,19,Emerging,29.84863905048868,At-Risk
0115ccb1-354d-464b-955b-d6253d64ecb5,2011,Australia,Oceania,Seoul,NextGen Analytics,Medium,Government,Product Manager,Intern,False,None,0.13,"Research, Project Management, Cloud Computing",None,70884,-4.94,0.85,False,Low,13,Emerging,37.29655274319685,At-Risk
19d2b3fc-02a9-4ac5-9e2c-d9d917c332c0,2024,Bangladesh,South Asia,New York,NextGen Technologies,Small,Agriculture,AI Researcher,Junior,True,machine learning,0.77,"Cloud Computing, Software Engineering, Python, Statistics",machine learning,36092,15.69,0.17,True,Medium,7,Growing,50.82474194796166,Stable
1fde9d76-08fb-4222-846e-2cc2f3a00469,2013,United Kingdom,Europe,London,NextGen Analytics,Medium,Education,Systems Engineer,Intern,False,None,0.18,"Statistics, Python, Data Analysis, Communication",None,61468,1.87,0.65,False,Medium,3,Emerging,44.701696952576725,At-Risk
3a8528d6-1ad0-4dbc-9f91-e6b433be7daf,2016,Argentina,South America,Lagos,Future Analytics,Small,Finance,ML Engineer,Lead,False,None,0.09,"Software Engineering, Business Analysis, Data Analysis, Cloud Computing",None,43774,-3.34,0.81,False,Medium,8,Emerging,34.46741629047773,At-Risk
e35037a4-4182-4f35-b460-891bebe0e6db,2016,Bangladesh,South Asia,London,NextGen Systems,Small,Tech,AI Researcher,Executive,False,None,0.08,"Research, Software Engineering, Business Analysis",None,23850,4.27,0.86,False,High,18,Emerging,33.81814071327099,At-Risk
48a756f5-37cd-4cc2-925b-fd014b9782b4,2015,United Kingdom,Europe,London,NextGen Systems,Small,Agriculture,Product Manager,Lead,False,None,0.05,"Cloud Computing, Communication, Statistics",None,59700,3.58,0.76,False,High,4,Emerging,44.73483852220553,At-Risk
b33e0711-95a0-47cb-b466-a605c826ed79,2023,United Kingdom,Europe,London,Future Analytics,Small,Government,ML Engineer,Executive,True,"deep learning, LLMs",0.48,"Statistics, Python, Research, Business Analysis, Software Engineering","deep learning, LLMs",114740,10.49,0.29,True,Low,0,Growing,66.66998541403716,Stable
49256fde-4009-4207-9847-5bb7e07747e3,2020,United States,North America,Nairobi,Global Technologies,Enterprise,Healthcare,Product Manager,Mid,True,"reinforcement learning, MLOps",0.45,"SQL, Research, Cloud Computing, Business Analysis, Data Analysis, Statistics","reinforcement learning, MLOps",138241,12.01,0.21,True,Low,2,Growing,75.75376672101876,Future-Proof
e2f4dfc7-088e-4e7b-b100-c2b7d2d5b15b,2025,Australia,Oceania,Singapore,Prime Analytics,Large,Manufacturing,Data Scientist,Lead,True,NLP,0.5,"Software Engineering, Python, Research, Cloud Computing, Communication, Statistics",NLP,142369,11.52,0.34,True,High,8,Growing,71.42827610605235,Stable
0a02c623-140a-4aab-b007-69c42ee0b563,2021,Egypt,Africa,Tokyo,Prime Technologies,Startup,Retail,Business Analyst,Lead,False,None,0.1,"Statistics, Communication, Python, Data Analysis",None,24155,-0.95,0.77,False,Medium,5,Growing,32.776909848851915,At-Risk
97aff7e2-dc78-4e20-9b17-04a951db40b4,2011,China,East Asia,Singapore,Global Technologies,Startup,Government,ML Engineer,Intern,False,None,0.05,"Cloud Computing, Python, SQL",None,58385,1.14,0.74,False,Medium,8,Emerging,43.45724761958467,At-Risk
da80282d-84fd-488d-bdbe-7ed357e95a4e,2010,Australia,Oceania,Tokyo,NextGen Analytics,Medium,Manufacturing,AI Researcher,Lead,False,None,0.13,"Business Analysis, Cloud Computing, Project Management",None,65925,-0.26,0.86,False,Low,2,Emerging,38.976989819758536,At-Risk
a6d4b794-50ee-441b-a49f-8e30a185dc6e,2019,Sweden,Europe,Tokyo,Prime Technologies,Enterprise,Healthcare,Product Manager,Executive,False,None,0.13,"Project Management, SQL, Cloud Computing, Business Analysis, Data Analysis, Python",None,81470,-0.92,0.65,False,Medium,1,Growing,48.21408573576168,At-Risk
e56ee73c-4a94-4b68-a01a-0cb8bce7e9bd,2022,South Korea,East Asia,Nairobi,NextGen Solutions,Medium,Healthcare,Product Manager,Lead,False,None,0.07,"Cloud Computing, Project Management, Python, Statistics",None,70101,3.73,0.66,False,Low,15,Growing,49.68618063944109,At-Risk
a0ef00a1-747e-4464-91f2-ad164359d829,2023,South Korea,East Asia,Berlin,Future Solutions,Medium,Manufacturing,ML Engineer,Senior,True,computer vision,0.8,"Statistics, Python, Cloud Computing",computer vision,102803,12.23,0.25,True,High,1,Growing,60.019542348869976,Stable
4145ad79-137d-4ce9-a7e9-019ea20790ec,2016,Saudi Arabia,Middle East,Lagos,Global Analytics,Small,Education,AI Researcher,Junior,False,None,0.16,"SQL, Communication, Software Engineering",None,53589,0.26,0.78,False,High,14,Emerging,38.443756676330246,At-Risk
4b1136b3-6296-42ce-8cee-4e7b74a36ee9,2011,Peru,South America,Singapore,NextGen Systems,Small,Education,Systems Engineer,Intern,False,None,0.13,"SQL, Research, Software Engineering",None,32783,-2.83,0.72,False,Medium,12,Emerging,34.31905699593427,At-Risk
ea1a6acc-b42b-407c-a210-8215b60b9aef,2023,Colombia,South America,New York,Global Solutions,Enterprise,Agriculture,Systems Engineer,Intern,False,None,0.0,"Communication, Research, Python, SQL",None,44050,3.2,0.9,False,High,12,Growing,37.89614263370411,At-Risk
e50e39b3-46b7-4dd1-89db-2404f1d9b560,2025,Sri Lanka,South Asia,Dubai,NextGen Analytics,Medium,Manufacturing,Product Manager,Lead,False,None,0.12,"Data Analysis, Python, SQL, Communication, Cloud Computing",None,33005,4.08,0.88,False,Low,3,Growing,34.277598317869845,At-Risk
770d0fc8-ee30-4d83-8147-a6bcd2df2ae8,2013,New Zealand,Oceania,Nairobi,Prime Technologies,Medium,Agriculture,ML Engineer,Executive,False,None,0.08,"Project Management, Research, Data Analysis, Python",None,70368,3.38,0.78,False,Low,14,Emerging,45.71556805179089,At-Risk
03c66d53-c183-423d-8992-7e13a2488214,2020,Israel,Middle East,Singapore,Global Solutions,Startup,Energy,AI Researcher,Senior,True,LLMs,0.47,"Business Analysis, Communication, Python, Cloud Computing, Statistics, Software Engineering",LLMs,91985,17.23,0.11,True,Low,4,Growing,71.73947380598047,Stable
33e0dedc-f6e3-49ca-9e87-647b9a2fad38,2011,China,East Asia,Seoul,Global Analytics,Startup,Education,ML Engineer,Executive,False,None,0.04,"SQL, Statistics, Project Management, Python, Communication, Research",None,54790,3.85,0.63,False,Medium,10,Emerging,47.94730162596789,At-Risk
65cf0d54-0c52-49c1-ad62-a922898b1541,2023,India,South Asia,Berlin,NextGen Solutions,Enterprise,Agriculture,Business Analyst,Executive,True,reinforcement learning,0.74,"SQL, Project Management, Cloud Computing",reinforcement learning,38748,14.92,0.29,True,High,0,Growing,47.89756723265478,At-Risk
87838988-4934-436e-9f1b-5148643b0107,2016,New Zealand,Oceania,Sydney,Global Technologies,Medium,Retail,AI Researcher,Executive,False,None,0.17,"Communication, SQL, Python, Software Engineering, Statistics",None,86196,2.37,0.76,False,Medium,14,Emerging,47.28551786358207,At-Risk
335525eb-74b5-41cb-be4d-17eb35e113ec,2011,Mexico,North America,New York,Prime Solutions,Medium,Agriculture,Research Scientist,Junior,False,None,0.12,"Communication, Business Analysis, Research, Software Engineering, Statistics, Data Analysis",None,62687,-2.11,0.77,False,High,19,Emerging,39.967888432374835,At-Risk
ed82dfbf-6003-4bea-9b2a-00f7de5c1a23,2019,Singapore,Southeast Asia,Dubai,Global Solutions,Enterprise,Healthcare,Data Scientist,Lead,False,None,0.12,"Communication, Project Management, Data Analysis, SQL, Python",None,39663,0.69,0.64,False,Low,7,Growing,40.7072950049328,At-Risk
434101a7-1044-4680-9751-61ed85b32cba,2023,Saudi Arabia,Middle East,Sao Paulo,Global Analytics,Enterprise,Energy,Systems Engineer,Intern,True,MLOps,0.74,"Data Analysis, Project Management, Cloud Computing, Software Engineering, Statistics, SQL",MLOps,83375,12.25,0.15,True,High,19,Growing,60.0234196642544,Stable
78b154ba-64c4-4914-b2f8-4cc3d8a548ad,2021,Kenya,Africa,London,NextGen Analytics,Enterprise,Education,Product Manager,Intern,True,LLMs,0.86,"Business Analysis, Statistics, Data Analysis, Project Management",LLMs,37510,17.48,0.37,True,High,8,Growing,44.5003663533821,At-Risk
3ad98d4e-a6af-4d02-b90c-de7ab94e7430,2022,Peru,South America,Sao Paulo,NextGen Technologies,Medium,Energy,Policy Analyst,Mid,True,computer vision,0.41,"SQL, Cloud Computing, Project Management, Business Analysis, Data Analysis",computer vision,66278,10.54,0.3,True,Medium,17,Growing,57.30307746570646,Stable
de6a9643-a728-4a59-ae06-f43a9601db63,2019,Spain,Europe,Tokyo,Global Systems,Medium,Agriculture,Policy Analyst,Senior,False,None,0.01,"Business Analysis, SQL, Python, Software Engineering, Project Management, Cloud Computing",None,65443,4.59,0.74,False,Low,2,Growing,48.03835835082859,At-Risk
206f45c6-7b5f-43f3-adae-9cbc5c9181ce,2020,Argentina,South America,Sao Paulo,Global Solutions,Startup,Tech,Data Scientist,Senior,False,None,0.08,"Data Analysis, Research, Project Management, Business Analysis, Cloud Computing, Software Engineering",None,39439,1.48,0.62,False,High,13,Growing,42.574430033141866,At-Risk
b822fa53-71b3-4021-a662-e9b01ef4c10a,2021,United Kingdom,Europe,Lagos,Prime Analytics,Medium,Education,ML Engineer,Lead,True,"reinforcement learning, computer vision, LLMs, NLP",0.61,"Statistics, Python, SQL, Communication","reinforcement learning, computer vision, LLMs, NLP",96912,17.26,0.37,True,Medium,15,Growing,62.226516295179344,Stable
d78b898f-80d8-47d0-b974-7638fe4484c8,2015,China,East Asia,Singapore,Future Technologies,Medium,Finance,AI Researcher,Mid,True,"machine learning, deep learning, MLOps",0.51,"SQL, Software Engineering, Communication, Project Management, Python, Research","machine learning, deep learning, MLOps",81433,4.37,0.39,True,Low,3,Emerging,51.85907210377677,Stable
051b4552-5f24-4511-a4e6-6c5c64e78f14,2015,Peru,South America,Tokyo,NextGen Analytics,Large,Tech,Software Engineer,Executive,True,"deep learning, MLOps, NLP, machine learning",0.66,"Cloud Computing, Communication, Python, Statistics, SQL","deep learning, MLOps, NLP, machine learning",57129,4.76,0.21,True,High,10,Emerging,49.24805295166588,At-Risk
e782d51f-4195-4a0d-b7ae-c114bd4cbeb6,2022,United States,North America,Bangalore,Global Analytics,Enterprise,Manufacturing,Operations Manager,Lead,True,MLOps,0.55,"Data Analysis, Software Engineering, Research",MLOps,153069,8.07,0.16,True,High,16,Growing,75.89452868084321,Future-Proof
227b7a0e-60f7-43aa-a4fc-c12d85a7ef67,2012,France,Europe,London,NextGen Solutions,Small,Tech,Policy Analyst,Senior,False,None,0.18,"Communication, Research, Statistics, Software Engineering",None,71122,0.89,0.85,False,Medium,19,Emerging,40.153599713061546,At-Risk
acb99c72-d211-4b37-a64d-837780451a23,2023,Indonesia,Southeast Asia,Dubai,Prime Systems,Enterprise,Education,Operations Manager,Executive,True,NLP,0.7,"Business Analysis, SQL, Software Engineering, Project Management, Statistics, Python",NLP,67065,10.31,0.2,True,Medium,15,Growing,54.52345457152282,Stable
2b1007fd-c50e-44d5-9875-a5b7808c9091,2014,Egypt,Africa,Tokyo,Future Solutions,Medium,Tech,ML Engineer,Intern,False,None,0.08,"Statistics, Python, Communication, Cloud Computing, Project Management, Research",None,18004,1.59,0.65,False,High,8,Emerging,37.102227068532436,At-Risk
e5d0a42d-eb85-4e9d-9611-6a0f5f13f8a9,2012,Japan,East Asia,Dubai,Global Solutions,Small,Agriculture,AI Researcher,Senior,False,None,0.11,"Research, Python, Data Analysis, SQL, Communication",None,55281,-1.02,0.74,False,Medium,1,Emerging,40.17482816154466,At-Risk
c000a38b-24a2-4d70-a28c-ffc5a5a1844f,2023,Morocco,Africa,Dubai,Global Systems,Enterprise,Manufacturing,Business Analyst,Mid,False,None,0.13,"Research, Communication, Software Engineering, Business Analysis, Python, Project Management",None,23504,1.06,0.85,False,Low,11,Growing,30.94787774782209,At-Risk
60aff992-5b8b-45f1-af15-07da6331f2d3,2022,Spain,Europe,Lagos,Prime Analytics,Large,Government,Research Scientist,Lead,True,"machine learning, LLMs",0.65,"Business Analysis, Research, Data Analysis, Communication, Cloud Computing, Statistics","machine learning, LLMs",110142,6.01,0.28,True,Medium,16,Growing,59.649522751634045,Stable
9f4992c7-0b9f-4c05-b92e-3ecbcaf000bb,2014,Philippines,Southeast Asia,Singapore,Global Analytics,Medium,Healthcare,ML Engineer,Executive,False,None,0.04,"Statistics, Python, Cloud Computing, Research",None,38581,-4.62,0.79,False,High,11,Emerging,34.106816621167454,At-Risk
d7242d8f-d67a-44bb-be85-84659ba472f7,2020,Taiwan,East Asia,Singapore,Future Solutions,Enterprise,Government,ML Engineer,Lead,True,NLP,0.55,"Software Engineering, Business Analysis, Project Management, SQL, Data Analysis, Cloud Computing",NLP,101354,15.12,0.2,True,Medium,5,Growing,68.0920319189942,Stable
0f6db421-9aad-4e2b-82cc-41dbab0421b8,2014,Morocco,Africa,Paris,Global Solutions,Enterprise,Agriculture,Systems Engineer,Junior,False,None,0.16,"SQL, Statistics, Data Analysis, Cloud Computing, Software Engineering",None,22157,-2.78,0.88,False,High,15,Emerging,26.649515758220282,At-Risk
c7007d85-c6f5-4d1f-97aa-8afca73cea6f,2022,Netherlands,Europe,Paris,Global Analytics,Enterprise,Healthcare,Product Manager,Mid,True,"computer vision, NLP",0.69,"Software Engineering, Research, Cloud Computing","computer vision, NLP",123893,9.81,0.17,True,Medium,17,Growing,67.60916636616969,Stable
01e47891-6c7d-4f37-83bc-e297af44a452,2020,India,South Asia,Sao Paulo,Global Systems,Medium,Government,Operations Manager,Lead,False,None,0.04,"Data Analysis, Python, Project Management, Cloud Computing, Statistics, Communication",None,23614,1.28,0.64,False,High,7,Growing,39.21531295461937,At-Risk
a6966075-acaa-48a9-85f9-25d1a5a246dd,2012,UAE,Middle East,Tokyo,Global Technologies,Small,Retail,ML Engineer,Mid,False,None,0.02,"Business Analysis, Software Engineering, SQL, Research",None,49719,-3.92,0.85,False,Medium,14,Emerging,35.57684146467589,At-Risk
546d60c7-84f0-4645-98ac-06b34831eab3,2010,India,South Asia,New York,Future Technologies,Small,Manufacturing,Operations Manager,Senior,False,None,0.13,"Communication, Research, Software Engineering",None,17654,4.5,0.84,False,High,1,Emerging,32.22587555010909,At-Risk
542124a0-2cea-43aa-8cb7-7c80e279e34a,2010,Poland,Europe,Berlin,NextGen Solutions,Medium,Manufacturing,Policy Analyst,Senior,False,None,0.17,"Python, Statistics, Business Analysis, Software Engineering, Project Management, Cloud Computing",None,60482,3.56,0.7,False,Medium,8,Emerging,44.2912080699631,At-Risk
21491a43-54aa-4390-8bb0-36fd1aad7c24,2014,Saudi Arabia,Middle East,Lagos,Prime Solutions,Medium,Government,Product Manager,Executive,False,None,0.2,"Data Analysis, Research, Communication, Software Engineering, Cloud Computing",None,62605,-2.2,0.79,False,Low,2,Emerging,37.69137596846133,At-Risk
88396197-5dc0-4b40-a881-c414a34088d7,2010,South Korea,East Asia,Sao Paulo,NextGen Systems,Startup,Healthcare,AI Researcher,Junior,False,None,0.01,"Statistics, Communication, SQL",None,59976,-1.27,0.67,False,Low,0,Emerging,45.12883901686793,At-Risk
2f335acb-2840-4f31-9c2c-137b1baa2b9b,2025,Bangladesh,South Asia,Dubai,Prime Technologies,Enterprise,Tech,Operations Manager,Executive,True,"NLP, generative AI, machine learning, reinforcement learning",0.57,"Business Analysis, Software Engineering, Research, Statistics","NLP, generative AI, machine learning, reinforcement learning",44876,11.82,0.21,True,Medium,13,Mature,53.00173169499,Stable
ac0301d7-3137-48a1-bd3f-9accce9d20db,2014,United Kingdom,Europe,London,NextGen Technologies,Enterprise,Retail,Policy Analyst,Intern,False,None,0.14,"Project Management, SQL, Data Analysis, Research",None,75651,-2.12,0.88,False,High,4,Emerging,39.07007922307844,At-Risk
d6b4e3bd-2a5d-4c4a-944f-19000545c741,2019,Mexico,North America,Paris,Prime Solutions,Startup,Finance,Data Scientist,Lead,True,machine learning,0.69,"Software Engineering, Business Analysis, SQL, Statistics",machine learning,121300,11.36,0.16,True,Medium,5,Growing,68.35912874121574,Stable
1badedc3-0c64-40a0-ae86-3f5aadb46a03,2025,Netherlands,Europe,Dubai,Global Analytics,Medium,Government,Systems Engineer,Executive,True,"LLMs, computer vision, deep learning",0.61,"SQL, Business Analysis, Python, Cloud Computing","LLMs, computer vision, deep learning",135054,17.25,0.2,True,Low,14,Growing,75.58365208640912,Future-Proof
51973f53-70e7-466a-86b2-0af898bbc82c,2015,Colombia,South America,Sao Paulo,NextGen Systems,Large,Finance,Product Manager,Junior,False,None,0.04,"Data Analysis, Project Management, Business Analysis, SQL",None,43718,2.28,0.88,False,Low,13,Emerging,37.0236909091488,At-Risk
2f78604a-1005-4f88-a30f-89087c097872,2012,Nepal,South Asia,Tokyo,NextGen Solutions,Small,Manufacturing,Policy Analyst,Mid,False,None,0.03,"Business Analysis, SQL, Software Engineering, Statistics, Communication",None,23723,-1.75,0.71,False,Medium,15,Emerging,35.36112158453074,At-Risk
69b370d4-71ef-49e6-9549-98d192b61459,2022,South Africa,Africa,Nairobi,Prime Systems,Small,Manufacturing,ML Engineer,Senior,False,None,0.11,"Python, Data Analysis, Research, Project Management, Communication, SQL",None,22725,-2.46,0.84,False,Low,10,Growing,29.181453204873684,At-Risk
43c22992-000c-4cbd-95fd-84b109c017aa,2024,Morocco,Africa,Paris,NextGen Technologies,Large,Agriculture,ML Engineer,Intern,False,None,0.04,"Data Analysis, Statistics, Business Analysis",None,27154,3.18,0.64,False,High,1,Growing,41.222481292618184,At-Risk
93c89dd9-ddaa-442a-bb54-1bd969dc145c,2015,Australia,Oceania,Paris,Prime Solutions,Startup,Tech,AI Researcher,Executive,False,None,0.11,"Research, Statistics, Data Analysis, SQL, Communication",None,77140,4.4,0.87,False,High,12,Emerging,44.54855351168042,At-Risk
8577a7c3-09e8-4c05-9205-2d5d0b34ea2a,2016,United States,North America,Nairobi,Future Systems,Medium,Tech,Operations Manager,Intern,False,None,0.05,"Data Analysis, Project Management, SQL, Python, Software Engineering",None,79820,-4.18,0.77,False,High,18,Emerging,43.72866729437687,At-Risk
ca0a91a4-c1f2-4cfd-be14-a83ecfaff811,2010,Netherlands,Europe,Seoul,NextGen Systems,Medium,Finance,Research Scientist,Senior,False,None,0.06,"SQL, Project Management, Software Engineering, Python, Cloud Computing, Business Analysis",None,66621,0.11,0.62,False,Low,12,Emerging,47.969296209636,At-Risk
31af747a-6d0f-4402-ad5f-e92d64ad7e79,2014,Mexico,North America,Toronto,NextGen Systems,Startup,Healthcare,Software Engineer,Lead,False,None,0.02,"SQL, Communication, Business Analysis",None,82793,2.0,0.74,False,Medium,3,Emerging,49.906725806994615,At-Risk
4a9ad1fb-4057-4c9f-a5c9-ddb9b2ef2671,2011,France,Europe,Nairobi,Prime Technologies,Enterprise,Finance,AI Researcher,Lead,False,None,0.09,"Python, Cloud Computing, Project Management, Software Engineering",None,65934,1.62,0.88,False,Medium,10,Emerging,40.406093763689945,At-Risk
1de4aa0b-d689-4c76-9c6f-9e43c5320b0f,2010,Ghana,Africa,Nairobi,Future Technologies,Large,Healthcare,Software Engineer,Intern,False,None,0.13,"Python, Research, Business Analysis, Statistics, Cloud Computing",None,16927,0.21,0.64,False,Low,10,Emerging,35.268106112277565,At-Risk
621b7540-55ff-4ffb-a552-4f8b6fbff048,2020,Mexico,North America,Seoul,Future Solutions,Small,Healthcare,Systems Engineer,Intern,False,None,0.08,"Project Management, Statistics, Data Analysis",None,77817,3.23,0.66,False,High,18,Growing,50.83152152036007,Stable
82535b5e-5d96-4aa2-926e-322562c34eae,2013,Singapore,Southeast Asia,Berlin,NextGen Systems,Large,Education,Business Analyst,Intern,True,"deep learning, computer vision, NLP",0.7,"Python, Data Analysis, Software Engineering, Communication","deep learning, computer vision, NLP",46324,-1.13,0.33,True,Medium,3,Emerging,38.66244583518613,At-Risk
